Westchnął	VERB	westchnąć
Weszli	VERB	wejść
lodowatej	ADJ	lodowaty
Weszła	VERB	wejść
Wewnętrzna	ADJ	wewnętrzny
Wewnętrznej	ADJ	wewnętrzny
otworzy	VERB	otworzyć
otwarta	ADJ	otwarty
zewnętrzna	ADJ	zewnętrzny
Wezmę	VERB	wziąć
Wezwali	VERB	wezwać
Marcina	PROPN	Marcin
Wezwane	ADJ	wezwać
Wezwał	VERB	wezwać
mnichów	NOUN	mnich
kapłanów	NOUN	kapłan
świętości	NOUN	świętość
Weź	VERB	wziąć
Lolkę	PROPN	Lolka
idźcie	VERB	iść
gówniarzu	NOUN	gówniarz
wiadra	NOUN	wiadro
Weźmiemy	VERB	wziąć
przygotowując	VERB	przygotowywać
Weźmiesz	VERB	wziąć
szczyptę	NOUN	szczypta
weźmiesz	VERB	wziąć
przyjdziesz	VERB	przyjść
Weźmy	VERB	wziąć
pomnik	NOUN	pomnik
Siedlce	PROPN	Siedlce
Wg	ADP	według
chrzanisz	VERB	chrzanić
niewielu	DET	niewiele
Wiadomo	VERB	wiadomo
zawiedzie	VERB	zawieść
idei	NOUN	idea
Stagiryta	PROPN	Stagiryta
Wiadomość	NOUN	wiadomość
źródła	NOUN	źródło
Wiatr	NOUN	wiatr
Edessy	PROPN	Edessa
przynosił	VERB	przynosić
ostry	ADJ	ostry
alkoholowy	ADJ	alkoholowy
traw	NOUN	trawa
szarpał	VERB	szarpać
lotniczych	ADJ	lotniczy
okularów	NOUN	okulary
błyskały	VERB	błyskać
purpurą	NOUN	purpura
towarzyszyć	VERB	towarzyszyć
chwytać	VERB	chwytać
Wiatrak	NOUN	wiatrak
Wiatry	NOUN	wiatr
słabe	ADJ	słaby
kierunków	NOUN	kierunek
zmiennych	ADJ	zmienny
Wiał	VERB	wiać
szarpiąc	VERB	szarpać
ubranie	NOUN	ubranie
Widawska	PROPN	Widawska
Widać	VERB	widać
stopniowo	ADV	stopniowo
kołdry	NOUN	kołdra
wystają	VERB	wystawać
obszarpane	ADJ	obszarpany
nogawki	NOUN	nogawka
kole	VERB	kłuć
Widownia	NOUN	widownia
Iwana	PROPN	Iwan
uskrzydliło	VERB	uskrzydlić
pokiwała	VERB	pokiwać
Widzi	VERB	widzieć
telefonuję	VERB	telefonować
Widział	VERB	widzieć
sekund	NOUN	sekunda
Widziała	VERB	widzieć
pracujących	ADJ	pracować
profil	NOUN	profil
cichaczem	ADV	cichaczem
lazurowym	ADJ	lazurowy
świątynie	NOUN	świątynia
teledysków	NOUN	teledysk
rozmawiała	VERB	rozmawiać
Abibem	PROPN	Abib
Denisem	PROPN	Denis
węże	NOUN	wąż
przejechane	ADJ	przejechać
nienawidzącego	ADJ	nienawidzieć
drapieżnika	NOUN	drapieżnik
Widzicie	VERB	widzieć
lyrijski	ADJ	lyrijski
orzeł	NOUN	orzeł
rivskie	ADJ	rivski
rauty	NOUN	raut
Widzieli	VERB	widzieć
Kamienną	ADJ	Kamienny
Widzisz	VERB	widzieć
Widzą	VERB	widzieć
Jadźką	PROPN	Jadźka
Widząc	VERB	widzieć
Widzę	VERB	widzieć
sterczące	ADJ	sterczeć
żurawie	NOUN	żuraw
studzienne	ADJ	studzienny
siwka	NOUN	siwek
Łzy	NOUN	łza
kącikach	NOUN	kącik
zbrodnią	NOUN	zbrodnia
Wie	VERB	wiedzieć
Wiece	NOUN	wiec
Sofii	PROPN	Sofia
Damaszku	PROPN	Damaszek
Kabulu	PROPN	Kabul
Surabai	PROPN	Surabaja
Wiecie	VERB	wiedzieć
Wroński	PROPN	Wroński
Wieczorami	NOUN	wieczór
zaglądał	VERB	zaglądać
firanki	NOUN	firanka
Wieczorek	PROPN	Wieczorek
przekrzywił	VERB	przekrzywić
Wieczorem	NOUN	wieczór
otuliły	VERB	otulić
dymem	NOUN	dym
Celińska	PROPN	Celińska
zjedli	VERB	zjeść
Wieczorny	ADJ	wieczorny
mrok	NOUN	mrok
gęstniał	VERB	gęstnieć
drobnym	ADJ	drobny
dokuczliwym	ADJ	dokuczliwy
Wieczory	NOUN	wieczór
towarzystwie	NOUN	towarzystwo
Wieczór	NOUN	wieczór
Wiedział	VERB	wiedzieć
Wiedziała	VERB	wiedzieć
piegowatym	ADJ	piegowaty
noskiem	NOUN	nosek
wybaczy	VERB	wybaczyć
Wiedzieli	VERB	wiedzieć
Wiedzą	VERB	wiedzieć
przydzielania	NOUN	przydzielać
Wiedźmin	NOUN	wiedźmin
rozciągną	VERB	rozciągnąć
pościgu	NOUN	pościg
Wiek	NOUN	wiek
XIX	ADJ	XIX
katedr	NOUN	katedra
Wieki	NOUN	wiek
Wiele	DET	wiele
sąsiedztwie	NOUN	sąsiedztwo
Nikitycza	PROPN	Nikitycz
pustych	ADJ	pusty
pociągów	NOUN	pociąg
odwołano	VERB	odwołać
projektował	VERB	projektować
podróżował	VERB	podróżować
poczwórności	NOUN	poczwórność
przewodniczącego	NOUN	przewodniczący
powierzchowny	ADJ	powierzchowny
ujawnionych	ADJ	ujawnić
padło	VERB	paść
katastrofa	NOUN	katastrofa
przestawiła	VERB	przestawić
ludzki	ADJ	ludzki
obroty	NOUN	obrót
zbierała	VERB	zbierać
Wielkie	ADJ	wielki
dostrzegły	VERB	dostrzec
rządy	NOUN	rząd
zabiegać	VERB	zabiegać
względy	NOUN	względy
przypisywać	VERB	przypisywać
sukcesy	NOUN	sukces
Wielkość	NOUN	wielkość
oszacowano	VERB	oszacować
Wielokrotnie	ADV	wielokrotnie
groził	VERB	grozić
Cyganom	PROPN	Cygan
zemstą	NOUN	zemsta
Wielu	DET	wiele
komunistyczną	ADJ	komunistyczny
kantorem	NOUN	kantor
wyjeżdża	VERB	wyjeżdżać
opuściło	VERB	opuścić
wykształcenia	NOUN	wykształcenie
typowe	ADJ	typowy
pieskie	ADJ	pieski
pobiera	VERB	pobierać
diety	NOUN	dieta
wywiadów	NOUN	wywiad
udzielam	VERB	udzielać
wiarygodność	NOUN	wiarygodność
używało	VERB	używać
nazwisk	NOUN	nazwisko
żałowało	VERB	żałować
Wiem	VERB	wiedzieć
autopsji	NOUN	autopsja
Jorku	PROPN	Jork
podcina	VERB	podcinać
skrzydła	NOUN	skrzydło
cytujesz	VERB	cytować
zaiwaniać	VERB	zaiwaniać
nieładne	ADJ	nieładny
nudna	ADJ	nudny
oczywistą	ADJ	oczywisty
gimnastyka	NOUN	gimnastyka
osłoni	VERB	osłonić
tętno	NOUN	tętno
Wiemy	VERB	wiedzieć
kosztować	VERB	kosztować
nasyłali	VERB	nasyłać
germanizujących	ADJ	germanizować
tubylców	NOUN	tubylec
skończyło	VERB	skończyć
Wieprzek	NOUN	wieprzek
przestając	VERB	przestawać
kwiczeć	VERB	kwiczeć
Wiercę	VERB	wiercić
Wierni	NOUN	wierni
poczuli	VERB	poczuć
zawiedzieni	ADJ	zawieść
Wierzchołki	NOUN	wierzchołek
kołysały	VERB	kołysać
Wierzysz	VERB	wierzyć
Wierzyła	VERB	wierzyć
żyjesz	VERB	żyć
Wierzył	VERB	wierzyć
wasz	DET	wasz
Wierzę	VERB	wierzyć
Wiesz	VERB	wiedzieć
przykrości	NOUN	przykrość
traktuje	VERB	traktować
winnicę	NOUN	winnica
hobbystycznie	ADV	hobbystycznie
Wiezie	VERB	wieźć
grupę	NOUN	grupa
architektów	NOUN	architekt
Hajle	PROPN	Hajle
Sellasje	PROPN	Sellasje
Bumediena	PROPN	Bumedien
Wieś	NOUN	wieś
budziła	VERB	budzić
Wikary	NOUN	wikary
Pudło	PROPN	Pudło
odprawia	VERB	odprawiać
żując	VERB	żuć
gumę	NOUN	guma
Wikipedia	PROPN	Wikipedia
siostrzany	ADJ	siostrzany
nawozów	NOUN	nawóz
zielonych	ADJ	zielony
zasuwkę	NOUN	zasuwka
Wilczyński	PROPN	Wilczyński
Wilhelm	PROPN	Wilhelm
wygrzebywał	VERB	wygrzebywać
brud	NOUN	brud
paznokci	NOUN	paznokieć
Wilhelmi	PROPN	Wilhelmi
potrzebowała	VERB	potrzebować
odprowadzał	VERB	odprowadzać
ciemna	ADJ	ciemny
rozpłynęła	VERB	rozpłynąć
zafascynowany	ADJ	zafascynować
Winien	VERB	winien
opieczętować	VERB	opieczętować
Winko	NOUN	winko
zaprowadzi	VERB	zaprowadzić
Wino	NOUN	wino
Wiosną	NOUN	wiosna
Hamburgu	PROPN	Hamburg
Wioślarzom	NOUN	wioślarz
AZS	PROPN	AZS
konkurent	NOUN	konkurent
Wirował	VERB	wirować
domami	NOUN	dom
trząść	VERB	trząść
Witaj	VERB	witać
synu	NOUN	syn
Arana	PROPN	Aran
witaj	VERB	witać
Witajcie	VERB	witać
Witam	VERB	witać
kochanego	ADJ	kochany
WITAM	VERB	witać
PANA	NOUN	pan
DROGI	ADJ	drogi
FIATOWCU	PROPN	Fiatowiec
grupowiczów	NOUN	grupowicz
klubowiczów	NOUN	klubowicz
Witamy	VERB	witać
witamy	VERB	witać
Witała	VERB	witać
siostrzeńca	NOUN	siostrzeniec
przepraszała	VERB	przepraszać
kłamstwo	NOUN	kłamstwo
Witały	VERB	witać
entuzjastyczne	ADJ	entuzjastyczny
poświęcił	VERB	poświęcić
dziennikarstwu	NOUN	dziennikarstwo
słyszysz	VERB	słyszeć
Wittgenstein	PROPN	Wittgenstein
udowodnił	VERB	udowodnić
Wizyta	NOUN	wizyta
Wizytator	NOUN	wizytator
przeprosił	VERB	przeprosić
kierownika	NOUN	kierownik
powrotem	NOUN	powrót
Więcej	ADV	dużo	DET	więcej
Rudek	PROPN	Rudek
zarabiają	VERB	zarabiać
Większa	ADJ	duży
spadkobierców	NOUN	spadkobierca
Większość	NOUN	większość
bezwzględna	ADJ	bezwzględny
168	NUM	168
186	NUM	186
196	NUM	196
Kilonii	PROPN	Kilonia
Bremie	PROPN	Brema
uciekinierzy	NOUN	uciekinier
potomkowie	NOUN	potomek
wpływów	NOUN	wpływ
oprocentowania	NOUN	oprocentowanie
reklamami	NOUN	reklama
znudzona	ADJ	znudzić
rynsztoku	NOUN	rynsztok
Więźniowie	NOUN	więzień
dostają	VERB	dostawać
przepustki	NOUN	przepustka
Wiślacy	NOUN	wiślak
zgnietli	VERB	zgnieść
ofensywy	NOUN	ofensywa
Wiślana	ADJ	wiślany
wtopiła	VERB	wtopić
horyzontu	NOUN	horyzont
Wjeżdżamy	VERB	wjeżdżać
niechlujne	ADJ	niechlujny
zabudowania	NOUN	zabudowania
Płaszowa	PROPN	Płaszów
Wkrótce	ADV	wkrótce
uszu	NOUN	ucho
grzmotów	NOUN	grzmot
Sparcie	PROPN	Sparta
etolska	ADJ	etolski
zdjęcie	NOUN	zdjęcie
obwódce	NOUN	obwódka
awans	NOUN	awans
najechał	VERB	najechać
pociąg	NOUN	pociąg
niewolnikami	NOUN	niewolnik
natknęli	VERB	natknąć
ściągających	ADJ	ściągać
zabitego	ADJ	zabić
kozła	NOUN	kozioł
zawiniemy	VERB	zawinąć
Trondheim	PROPN	Trondheim
Wlazło	PROPN	Wlazło
sekundował	VERB	sekundować
Wniesienie	NOUN	wnieść
wznowienie	NOUN	wznowienie
tamuje	VERB	tamować
zaskarżonego	ADJ	zaskarżyć
Wniosek	NOUN	wniosek
inicjatywą	NOUN	inicjatywa
poselskiego	ADJ	poselski
LPR	PROPN	LPR
większych	ADJ	duży
regionie	NOUN	region
Wnętrze	NOUN	wnętrze
Ejakulatio	PROPN	Ejakulatio
błyszczało	VERB	błyszczeć
Wobec	ADP	wobec
notowanych	ADJ	notować
upadłościowe	ADJ	upadłościowy
informuje	VERB	informować
Woda	NOUN	woda
dokoła	ADP	dokoła
poróżowiała	VERB	poróżowieć
zmytego	ADJ	zmyć
tonącego	ADJ	tonąć
got	VERB	gotować
opór	NOUN	opór
bulgotać	VERB	bulgotać
zasiewy	NOUN	zasiew
Wodzi	VERB	wodzić
stojących	ADJ	stać
postaciach	NOUN	postać
Onyszkiewicz	PROPN	Onyszkiewicz
Wojewoda	NOUN	wojewoda
doda	VERB	dodać
splendoru	NOUN	splendor
nieszczupły	ADJ	nieszczupły
taborek	NOUN	taborek
Wojna	NOUN	wojna
wdarła	VERB	wedrzeć
wzbudziła	VERB	wzbudzić
Wojno	PROPN	Wojno
zdumiał	VERB	zdumieć
Wojska	NOUN	wojsko
etiopskie	ADJ	etiopski
kontynuują	VERB	kontynuować
ofensywę	NOUN	ofensywa
Erytrei	PROPN	Erytrea
Wojsko	NOUN	wojsko
skasuje	VERB	skasować
Wojskowy	ADJ	wojskowy
kandydat	NOUN	kandydat
rozdawał	VERB	rozdawać
programem	NOUN	program
wyborczym	ADJ	wyborczy
Wokół	ADP	wokół
murów	NOUN	mur
wyrosną	VERB	wyrosnąć
Wolała	VERB	woleć
kinach	NOUN	kino
kung-fu	ADJ	kung-fu
przestaną	VERB	przestać
wszywkę	NOUN	wszywka
wychodzić	VERB	wychodzić
obietnicę	NOUN	obietnica
Wolał	VERB	woleć
Wolfgang	PROPN	Wolfgang
przestawił	VERB	przestawić
krzesełko	NOUN	krzesełko
produkować	VERB	produkować
Wolno	ADV	wolno
przewrócił	VERB	przewrócić
wsparł	VERB	wesprzeć
łokciu	NOUN	łokieć
Wolski	PROPN	Wolski
meldunek	NOUN	meldunek
Wolę	VERB	woleć
Woreczek	NOUN	woreczek
zagrzechotał	VERB	zagrzechotać
Wozili	VERB	wozić
Woziła	VERB	wozić
bazie	NOUN	baza
oszaleję	VERB	oszaleć
Woziły	VERB	wozić
posiłki	NOUN	posiłek
wózkach	NOUN	wózek
Woła	VERB	wołać
szamesa	NOUN	szames
Woły	NOUN	wół
stąpały	VERB	stąpać
ospale	ADV	ospale
skrzypiały	VERB	skrzypieć
jarzma	NOUN	jarzmo
Wpadli	VERB	wpaść
Wpadnij	VERB	wpaść
Wpadł	VERB	wpaść
królewicz	NOUN	królewicz
Wpadła	VERB	wpaść
Wpakował	VERB	wpakować
sanie	NOUN	sanie
Wpatrywał	VERB	wpatrywać
Wplątał	VERB	wplątać
pajęczynę	NOUN	pajęczyna
Wprost	ADV	wprost
rozpościerał	VERB	rozpościerać
siennik	NOUN	siennik
Wprowadza	VERB	wprowadzać
Wprowadzały	VERB	wprowadzać
Wprowadzenie	NOUN	wprowadzić
planu	NOUN	plan
uchwalenia	NOUN	uchwalić
rozwiązań	NOUN	rozwiązanie
proponowanych	ADJ	proponować
prowadziło	VERB	prowadzić
wynaradawiania	NOUN	wynaradawiać
Wprowadzić	VERB	wprowadzić
mechanizm	NOUN	mechanizm
respektowały	VERB	respektować
ugody	NOUN	ugoda
Wpłynęło	VERB	wpłynąć
148	NUM	148
projektów	NOUN	projekt
Wracajcie	VERB	wracać
siekiery	NOUN	siekiera
Wracają	VERB	wracać
Wracając	VERB	wracać
osuwa	VERB	osuwać
stołka	NOUN	stołek
Wracamy	VERB	wracać
Wracał	VERB	wracać
Bud	PROPN	Budy
Wraz	ADV	wraz
kadrą	NOUN	kadra
wyjadą	VERB	wyjechać
Daria	PROPN	Daria
Kasperska	PROPN	Kasperska
Rytwińska	PROPN	Rytwińska
Karcz	PROPN	Karcz
kolejnymi	ADJ	kolejny
minutami	NOUN	minuta
potrawa	NOUN	potrawa
płynnej	ADJ	płynny
piorunujące	ADJ	piorunować
Wrażenie	NOUN	wrażenie
Wreszcie	ADV	wreszcie	PART	wreszcie
szczęknęło	VERB	szczęknąć
obiecująco	ADV	obiecująco
Lem	PROPN	Lem
wyjątkowym	ADJ	wyjątkowy
krytycyzmem	NOUN	krytycyzm
oceniał	VERB	oceniać
brawurowych	ADJ	brawurowy
upragnione	ADJ	upragniony
Kowalskiego	PROPN	Kowalski
Wrogowie	NOUN	wróg
ziemie	NOUN	ziemia
Wrzasnął	VERB	wrzasnąć
Wrzucony	ADJ	wrzucić
grobem	NOUN	grób
Wróbel	PROPN	Wróbel
Grzesika	PROPN	Grzesik
Wrócili	VERB	wrócić
kanał	NOUN	kanał
Wrócił	VERB	wrócić
apartamentu	NOUN	apartament
przedpokoju	NOUN	przedpokój
nasłuchiwał	VERB	nasłuchiwać
śladach	NOUN	ślad
Śląsk	PROPN	Śląsk
naukowej	ADJ	naukowy
ręcznikiem	NOUN	ręcznik
Wróciła	VERB	wrócić
dwucyfrowa	ADJ	dwucyfrowy
zapał	NOUN	zapał
placyk	NOUN	placyk
Wróg	NOUN	wróg
węgłem	NOUN	węgieł
latarni	NOUN	latarnia
Wróćmy	VERB	wrócić
Kościelec	PROPN	Kościelec
zachodnią	ADJ	zachodni
Wsadzili	VERB	wsadzić
Wsadził	VERB	wsadzić
schowka	NOUN	schowek
schodami	NOUN	schody
Wschodni	ADJ	wschodni
popędza	VERB	popędzać
głupstw	NOUN	głupstwo
Wskazuje	VERB	wskazywać
Wspaniale	ADV	wspaniale
Wsparł	VERB	wesprzeć
Wierchowicz	PROPN	Wierchowicz
wyjrzał	VERB	wyjrzeć
polankę	NOUN	polanka
Wspieramy	VERB	wspierać
bezpieczną	ADJ	bezpieczny
Wspomina	VERB	wspominać
Sybirze	PROPN	Sybir
Antonim	PROPN	Antoni
Schmidtem	PROPN	Schmidt
Wspominają	VERB	wspominać
biesiadowanie	NOUN	biesiadować
Wspomniał	VERB	wspomnieć
widujesz	VERB	widywać
Wspólne	ADJ	wspólny
Współczesne	ADJ	współczesny
trendy	NOUN	trend
cywilizacyjne	ADJ	cywilizacyjny
sprzyjają	VERB	sprzyjać
siłom	NOUN	siła
odpuszcza	VERB	odpuszczać
Współpracownicy	NOUN	współpracownik
artystę	NOUN	artysta
wrażliwego	ADJ	wrażliwy
Wstaje	VERB	wstawać
Wstaję	VERB	wstawać
Wstali	VERB	wstać
Wstał	VERB	wstać
Wstało	VERB	wstać
matczysko	NOUN	matczysko
Wstyd	VERB	wstyd
Wstydź	VERB	wstydzić
Zuzanno	PROPN	Zuzanna
Jadzię	PROPN	Jadzia
Wstęp	NOUN	wstęp
Wstępną	ADJ	wstępny
Wsunąwszy	VERB	wsunąć
ramy	NOUN	ramy
obrazek	NOUN	obrazek
wbijać	VERB	wbijać
ćwieczki	NOUN	ćwieczek
wsunę	VERB	wsunąć
Wsuwa	VERB	wsuwać
leżącego	ADJ	leżeć
błądzi	VERB	błądzić
Wszak	PART	wszak
interpretuję	VERB	interpretować
ludzką	ADJ	ludzki
wieków	NOUN	wiek
składni	NOUN	składnia
jednoznacznie	ADV	jednoznacznie
Wszarz	NOUN	wszarz
pchnął	VERB	pchnąć
opierając	VERB	opierać
pień	NOUN	pień
Wszechpolaków	NOUN	wszehpolak
Wszechświat	NOUN	wszechświat
rozszeża	VERB	rozszerzać
Wszedł	VERB	wejść
zapukawszy	VERB	zapukać
sterylnego	ADJ	sterylny
rów	NOUN	rów
zapadając	VERB	zapadać
pas	NOUN	pas
wydostał	VERB	wydostać
bagażnika	NOUN	bagażnik
Wszelki	DET	wszelki
rozpływa	VERB	rozpływać
porannego	ADJ	poranny
Wszelkie	DET	wszelki
sprawdzonych	ADJ	sprawdzić
Wszyscy	PRON	wszyscy	DET	wszystek
trzeźwi	ADJ	trzeźwy
czuli	VERB	czuć
ulgę	NOUN	ulga
klaskali	VERB	klaskać
przypięte	ADJ	przypiąć
identyfikatory	NOUN	identyfikator
potwierdzili	VERB	potwierdzić
rzędzie	NOUN	rząd
pocą	VERB	pocić
roześmieli	VERB	roześmiać
Zaborski	PROPN	Zaborski
minęła	VERB	minąć
tłukli	VERB	tłuc
pisarzami	NOUN	pisarz
uznali	VERB	uznać
żabek	NOUN	żabka
Wrońskiego	PROPN	Wroński
absurd	NOUN	absurd
jadą	VERB	jechać
Abrahama	PROPN	Abraham
Izaaka	PROPN	Izaak
żegnali	VERB	żegnać
zapraszali	VERB	zapraszać
Wszystkich	DET	wszystek
wzywano	VERB	wzywać
przesłuchiwano	VERB	przesłuchiwać
pilnowali	VERB	pilnować
pozwalniali	VERB	pozwalniać
Wszystkie	DET	wszystek
otrzymały	VERB	otrzymać
radiomagnetofon	NOUN	radiomagnetofon
toster	NOUN	toster
ustalone	ADJ	ustalić
konferencji	NOUN	konferencja
pokojowej	ADJ	pokojowy
najznakomitsze	ADJ	znakomity
rody	NOUN	ród
naszymi	DET	nasz
klientami	NOUN	klient
srebrnym	ADJ	srebrny
terenowym	ADJ	terenowy
zastosowanie	NOUN	zastosowanie
teologii	NOUN	teologia
wnękowe	ADJ	wnękowy
przyrządy	NOUN	przyrząd
naskoczyć	VERB	naskoczyć
papużki	NOUN	papużka
kąpać	VERB	kąpać
zjadał	VERB	zjadać
Hańdzią	PROPN	Hańdzia
żywiła	VERB	żywić
kiszoną	ADJ	kiszony
kapustą	NOUN	kapusta
Wszystkiego	PRON	wszystko
doszukać	VERB	doszukać
właściwym	ADJ	właściwy
Wszystkim	DET	wszystek	PRON	wszyscy
smutno	ADV	smutno
Wszystko	PRON	wszystko
przysypane	ADJ	przysypać
żółtoszarym	ADJ	żółtoszary
pyłem	NOUN	pył
błyszczy	VERB	błyszczeć
kręci	VERB	kręcić
twej	DET	twój
lepszemu	ADJ	dobry
pozory	NOUN	pozór
obszedł	VERB	obejść
opłacę	VERB	opłacić
popsuł	VERB	popsuć
urzekało	VERB	urzekać
rozbija	VERB	rozbijać
rozegra	VERB	rozegrać
zaciszu	NOUN	zacisze
ministerialnych	ADJ	ministerialny
gabinetów	NOUN	gabinet
kołysze	VERB	kołysać
płyną	VERB	płynąć
zmarnowało	VERB	zmarnować
drzemało	VERB	drzemać
oderwane	ADJ	oderwać
dopuszczono	VERB	dopuścić
umyślnego	ADJ	umyślny
podpalenia	NOUN	podpalić
amfetamina	NOUN	amfetamina
uchwalony	ADJ	uchwalić
wskazywało	VERB	wskazywać
układać	VERB	układać
nastroju	NOUN	nastrój
zniechęca	VERB	zniechęcać
prowadzenia	NOUN	prowadzić
dziennika	NOUN	dziennik
Wszędzie	ADV	wszędzie
fruwają	VERB	fruwać
Wtacza	VERB	wtaczać
Wtajemniczeni	ADJ	wtajemniczony
hipnotyzerzy	NOUN	hipnotyzer
przekazują	VERB	przekazywać
niepewnym	ADJ	niepewny
Wtedy	ADV	wtedy
atakują	VERB	atakować
słaba	ADJ	słaby
uległa	ADJ	uległy
rowerowym	ADJ	rowerowy
szaleństwom	NOUN	szaleństwo
czytelnikowi	NOUN	czytelnik
wkroczyli	VERB	wkroczyć
Marianny	PROPN	Marianna
Czupinki	PROPN	Czupinka
zdrajcę	NOUN	zdrajca
Dudlik	PROPN	Dudlik
zdjęła	VERB	zdjąć
hamulce	NOUN	hamulec
zapowietrzyły	VERB	zapowietrzyć
stanowię	VERB	stanowić
odprężony	ADJ	odprężyć
lalka	NOUN	lalka
wskoczyła	VERB	wskoczyć
Maurycy	PROPN	Maurycy
Jahulec	PROPN	Jahulec
napastnicy	NOUN	napastnik
przypomnieli	VERB	przypomnieć
synek	NOUN	synek
kasjerki	NOUN	kasjerka
skończyły	VERB	skończyć
zamówienia	NOUN	zamówienie
wlecze	VERB	wlec
wyleczyć	VERB	wyleczyć
wracali	VERB	wracać
pandższirskich	ADJ	pandższirski
wioskach	NOUN	wioska
pojawiali	VERB	pojawiać
mudżahedini	NOUN	mudżahedin
zawieruszony	ADJ	zawieruszyć
pomiętej	ADJ	pomiąć
pościeli	NOUN	pościel
komórkowy	ADJ	komórkowy
nadmierną	ADJ	nadmierny
ostrożnością	NOUN	ostrożność
zawołać	VERB	zawołać
sitwy	NOUN	sitwa
ubita	ADJ	ubić
właściwe	ADJ	właściwy
podpowiada	VERB	podpowiadać
mordować	VERB	mordować
rajcę	NOUN	rajca
Wtem	ADV	wtem
przymkniętych	ADJ	przymknąć
granatowa	ADJ	granatowy
lancia	NOUN	lancia
Wtorek	NOUN	wtorek
postęp	NOUN	postęp
spodziewano	VERB	spodziewać
Wtórna	ADJ	wtórny
samotność	NOUN	samotność
Wuja	PROPN	Wuja
przyglądając	VERB	przyglądać
łirpula	PROPN	Whirlpool
lodówkę	NOUN	lodówka
Wy	PRON	wy
starzejecie	VERB	starzeć
Wybacz	VERB	wybaczyć
Wybaczamy	VERB	wybaczać
Wybaczy	VERB	wybaczyć
Wybiegam	VERB	wybiegać
Wybiegł	VERB	wybiec
Wybielona	ADJ	wybielić
wyrazu	NOUN	wyraz
Wybierali	VERB	wybierać
Wybieram	VERB	wybierać
brązową	ADJ	brązowy
Wybierz	VERB	wybrać
Wybierzmy	VERB	wybrać
Wybiła	VERB	wybić
Wyborcom	NOUN	wyborca
oświadczono	VERB	oświadczyć
Wyborcy	NOUN	wyborca
zasiąść	VERB	zasiąść
Wybrał	VERB	wybrać
Bernsteina	PROPN	Bernstein
włączał	VERB	włączać
obydwa	NUM	obydwa
adapteru	NOUN	adapter
Wybrała	VERB	wybrać
TVN	PROPN	TVN
aktora	NOUN	aktor
Wybuch	NOUN	wybuch
luksusowe	ADJ	luksusowy
ucierpiały	VERB	ucierpieć
stojące	ADJ	stać
Wybudowano	VERB	wybudować
greckie	ADJ	grecki
rzymskie	ADJ	rzymski
Wybudujecie	VERB	wybudować
Wybzykał	VERB	wybzykać
Wybór	NOUN	wybór
fotogrametrię	NOUN	fotogrametria
naziemną	ADJ	naziemny
Wycelowała	VERB	wycelować
kluczami	NOUN	klucz
Wychodził	VERB	wychodzić
Wychowali	VERB	wychować
Wychowawczyni	NOUN	wychowawczyni
Wychowała	VERB	wychować
chirurgii	NOUN	chirurgia
dziecięcej	ADJ	dziecięcy
Wychyliła	VERB	wychylić
Wycieczki	NOUN	wycieczka
przedświąteczne	ADJ	przedświąteczny
świąteczne	ADJ	świąteczny
Wycina	VERB	wycinać
rolniczych	ADJ	rolniczy
hodowlanych	ADJ	hodowlany
PAPIERNICZYCH	ADJ	papierniczy
Wyciąga	VERB	wyciągać
portfel	NOUN	portfel
Wyciągamy	VERB	wyciągać
Wyciągnij	VERB	wyciągnąć
Wyciągnął	VERB	wyciągnąć
bar	NOUN	bar
kłótnię	NOUN	kłótnia
Wyciągnęli	VERB	wyciągnąć
Wycofali	VERB	wycofać
Wyczerpał	VERB	wyczerpać
Wyczuł	VERB	wyczuć
Shadrach	PROPN	Shadrach
rozmownym	ADJ	rozmowny
Wydaje	VERB	wydawać
rzetelne	ADJ	rzetelny
wyjście	NOUN	wyjście
wzajemnej	ADJ	wzajemny
skłonności	NOUN	skłonność
wyniknąć	VERB	wyniknąć
ostateczna	ADJ	ostateczny
rzeczywiste	ADJ	rzeczywisty
prawdopodobne	ADJ	prawdopodobny
przesądziły	VERB	przesądzić
Wydarzeniu	NOUN	wydarzenie
patronował	VERB	patronować
mazowieckiego	ADJ	mazowiecki
Struzik	PROPN	Struzik
Wydawała	VERB	wydawać
bezbronna	ADJ	bezbronny
niezaradna	ADJ	niezaradny
Wydawało	VERB	wydawać
pękło	VERB	pęknąć
nieprawdopodobne	ADJ	nieprawdopodobny
malca	NOUN	malec
żywego	ADJ	żywy
pułapki	NOUN	pułapka
przerosła	VERB	przerosnąć
przeraziła	VERB	przerazić
Wydawcy	NOUN	wydawca
kłaniają	VERB	kłaniać
Wydało	VERB	wydać
przywróci	VERB	przywrócić
Wydeptuję	VERB	wydeptywać
dzwonki	NOUN	dzwonek
Wydziela	VERB	wydzielać
kwas	NOUN	kwas
salicylowy	ADJ	salicylowy
Wyemigrował	VERB	wyemigrować
Wygląd	NOUN	wygląd
Wygląda	VERB	wyglądać
piłka	NOUN	piłka
nożna	ADJ	nożny
seniorów	NOUN	senior
Występie	PROPN	Występ
Wyglądasz	VERB	wyglądać
staro	ADV	staro
Wyglądał	VERB	wyglądać
Wyglądało	VERB	wyglądać
Wygrała	VERB	wygrać
ostatka	NOUN	ostatek
Wygrał	VERB	wygrać
Wygrywa	VERB	wygrywać
Wygrywała	VERB	wygrywać
Wygrzebuję	VERB	wygrzebywać
